Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bolivia,BOL,2011,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.25945816500806
Bolivia,BOL,2010,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.65289965051354
Bolivia,BOL,2009,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.40245305245818
Bolivia,BOL,2008,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.64697988317579
Bolivia,BOL,2007,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.88106426251803
Bolivia,BOL,2006,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,6.34497527464218
Bolivia,BOL,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,6.42586005977721
Bolivia,BOL,2004,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.06908443115285
Bolivia,BOL,2003,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.62392595653608
Bolivia,BOL,2002,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.2805026107879
Bolivia,BOL,2001,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.00188012019864
Bolivia,BOL,2000,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,3.19889488119819
Bolivia,BOL,1999,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.73569172943239
Bolivia,BOL,1998,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.23550460224132
Bolivia,BOL,1997,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.56607890079584
Bolivia,BOL,1996,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.93614957764648
Bolivia,BOL,1995,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.60653440061548
Bolivia,BOL,1994,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.38096804703865
Bolivia,BOL,1993,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.47795422672723
Bolivia,BOL,1992,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.42180121991491
Bolivia,BOL,1991,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.43373485833906
Bolivia,BOL,1990,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.32449987598161
Bolivia,BOL,1989,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.88182121054407
Bolivia,BOL,1988,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.35788662451038
Bolivia,BOL,1987,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.80444700724224
Bolivia,BOL,1986,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.25005144851055
Bolivia,BOL,1985,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.96185245124545
Bolivia,BOL,1984,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.08409180871843
Bolivia,BOL,1983,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.08089478391412
Bolivia,BOL,1982,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.76148996499353
Bolivia,BOL,1981,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.60739269203978
Bolivia,BOL,1980,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,4.85138453880957
Bolivia,BOL,1979,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,3.70831719964468
Bolivia,BOL,1978,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.593804229894
Bolivia,BOL,1977,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.28408796669045
Bolivia,BOL,1976,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.41223057344648
Bolivia,BOL,2021,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,6.94639204858252
Bolivia,BOL,2020,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.55213741337425
Bolivia,BOL,2019,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.75842816817884
Bolivia,BOL,2018,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.82445357749423
Bolivia,BOL,2017,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.53621432013501
Bolivia,BOL,2016,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.92858525633152
Bolivia,BOL,2015,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.96634795544276
Bolivia,BOL,2014,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,8.35761995899478
Bolivia,BOL,2013,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,9.56004042008151
Bolivia,BOL,2012,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,9.57864996948549
Bolivia,BOL,2011,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,8.19110829600501
Bolivia,BOL,2010,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,5.17973155626643
Bolivia,BOL,2009,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.67483057417577
Bolivia,BOL,2008,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,7.22106813617078
Bolivia,BOL,2007,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,8.33765847778111
Bolivia,BOL,2006,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,9.16632741390661
Bolivia,BOL,2005,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,7.10835241763372
Bolivia,BOL,2004,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.47427810885597
Bolivia,BOL,2003,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.79471977327522
Bolivia,BOL,2002,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.50485435400967
Bolivia,BOL,2001,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.08798970931377
Bolivia,BOL,2000,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.40894925225532
Bolivia,BOL,1999,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.89449919791549
Bolivia,BOL,1998,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.37452525164111
Bolivia,BOL,1997,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.58004246940989
Bolivia,BOL,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.07159582781706
Bolivia,BOL,1995,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.19439282692255
Bolivia,BOL,1994,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.69198000797079
Bolivia,BOL,1993,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.72869094716162
Bolivia,BOL,1992,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.1180118838698
Bolivia,BOL,1991,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.24919741205703
Bolivia,BOL,1990,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.0059848955025
Bolivia,BOL,1989,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.12441954226366
Bolivia,BOL,1988,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.79492751895948
Bolivia,BOL,1987,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.99975454678929
Bolivia,BOL,1986,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.28205944466095
Bolivia,BOL,1985,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.190197099774
Bolivia,BOL,1984,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.51649836854494
Bolivia,BOL,1983,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.74350561015987
Bolivia,BOL,1982,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.32176908572422
Bolivia,BOL,1981,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.39765336922361
Bolivia,BOL,1980,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,7.72747625620169
Bolivia,BOL,1979,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,5.6881750366762
Bolivia,BOL,1978,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.27741739365781
Bolivia,BOL,1977,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.93417737503608
Bolivia,BOL,1976,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.72454345108042
Bolivia,BOL,2021,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,5.91005603334556
Bolivia,BOL,2020,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.453988608258518
Bolivia,BOL,2019,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.562741001877922
Bolivia,BOL,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.16643513443381
Bolivia,BOL,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.42321513255476
Bolivia,BOL,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.707160512505969
Bolivia,BOL,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.154530695755321
Bolivia,BOL,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.18635765248212
Bolivia,BOL,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.55541456378636
Bolivia,BOL,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.23074692838332
Bolivia,BOL,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,5.12663676709338
Bolivia,BOL,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.2482634773025
Bolivia,BOL,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.63166193147975
Bolivia,BOL,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.46252645043463
Bolivia,BOL,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,4.52067350442681
Bolivia,BOL,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.57670624063231
Bolivia,BOL,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.913753281667752
Bolivia,BOL,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.56359830222864
Bolivia,BOL,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.23473798970115
Bolivia,BOL,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.224689917053631
Bolivia,BOL,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.121156626329288
Bolivia,BOL,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.278147845667971
Bolivia,BOL,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.211120591313388
Bolivia,BOL,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.169697256119387
Bolivia,BOL,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.26953717155461
Bolivia,BOL,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.46212762695585
Bolivia,BOL,1995,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.04389063801456
Bolivia,BOL,1994,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.73890914907193
Bolivia,BOL,1993,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.798346265084072
Bolivia,BOL,1992,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.09727031615049
Bolivia,BOL,1991,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.18788762413393
Bolivia,BOL,1990,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.04173796185884
Bolivia,BOL,1989,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,4.2511982472232
Bolivia,BOL,1988,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.04753900791756
Bolivia,BOL,1987,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.467650145305885
Bolivia,BOL,1986,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0779394113952785
Bolivia,BOL,1985,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.405535200879668
Bolivia,BOL,1984,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.707916274590702
Bolivia,BOL,1983,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.1370234951631
Bolivia,BOL,1982,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.986962633807602
Bolivia,BOL,1981,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.31226812908617
Bolivia,BOL,1980,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,4.40201554589631
Bolivia,BOL,1979,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,3.13496448766853
Bolivia,BOL,1978,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.62688110466736
Bolivia,BOL,1977,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.61633282115755
Bolivia,BOL,1976,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.431358154117883
Bolivia,BOL,1975,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.530852098947061
Bolivia,BOL,1974,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,4.14524681973909
Bolivia,BOL,1973,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.71394460214494
Bolivia,BOL,1972,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.528017210093262
Bolivia,BOL,1971,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.469637163444323
Bolivia,BOL,1970,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.05118143849649
Bolivia,BOL,2021,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.85442902804369
Bolivia,BOL,2020,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.20542213557419
Bolivia,BOL,2019,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.06571007254961
Bolivia,BOL,2018,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.2533911778168
Bolivia,BOL,2017,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.0880253133197
Bolivia,BOL,2016,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.926800497644539
Bolivia,BOL,2015,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.33856535298855
Bolivia,BOL,2014,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,4.77969194953676
Bolivia,BOL,2013,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,5.55829339354152
Bolivia,BOL,2012,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,5.04123047708524
Bolivia,BOL,2011,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,4.72620152059823
Bolivia,BOL,2010,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.34929579123048
Bolivia,BOL,2009,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.30564306364059
Bolivia,BOL,2008,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.64008440973696
Bolivia,BOL,2007,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.98560882647042
Bolivia,BOL,2006,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,3.55806070652127
Bolivia,BOL,2005,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.83615706373774
Bolivia,BOL,2004,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.31796776619707
Bolivia,BOL,2003,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.02122652481984
Bolivia,BOL,2002,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.10088698094808
Bolivia,BOL,2001,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.10433905071583
Bolivia,BOL,2000,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.772562074092428
Bolivia,BOL,1999,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.320800790853637
Bolivia,BOL,1998,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.264054370006603
Bolivia,BOL,1997,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.385551525773547
Bolivia,BOL,1996,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.405157180948825
Bolivia,BOL,1995,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.448012489750806
Bolivia,BOL,1994,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.53602284659459
Bolivia,BOL,1993,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.635138288006385
Bolivia,BOL,1992,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.55581800292962
Bolivia,BOL,1991,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.618763513014861
Bolivia,BOL,1990,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.862462574435177
Bolivia,BOL,1989,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.69739802194161
Bolivia,BOL,1988,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.536813425888193
Bolivia,BOL,1987,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.599810821739996
Bolivia,BOL,1986,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.896835071018122
Bolivia,BOL,1985,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.762303434066817
Bolivia,BOL,1984,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.702557158114853
Bolivia,BOL,1983,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.653856951411134
Bolivia,BOL,1982,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.112572959783309
Bolivia,BOL,1981,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.48796664760095
Bolivia,BOL,1980,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.0520260030591
Bolivia,BOL,1979,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.384692017980359
Bolivia,BOL,1978,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0613971732363734
Bolivia,BOL,1977,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0306489103405502
Bolivia,BOL,1976,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.462708264111432
Bolivia,BOL,1975,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.520078573219649
Bolivia,BOL,1974,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.322319828565483
Bolivia,BOL,1973,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0689966230197258
Bolivia,BOL,1972,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0457102012203248
Bolivia,BOL,1971,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00185471055387267
Bolivia,BOL,1970,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00123112675379569
Bolivia,BOL,2021,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.26335187425347
Bolivia,BOL,2020,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.497346305966912
Bolivia,BOL,2019,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.0303191682966
Bolivia,BOL,2018,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.4498952900262
Bolivia,BOL,2017,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.02986757658124
Bolivia,BOL,2016,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.788114698375915
Bolivia,BOL,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.14024731448316
Bolivia,BOL,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.03332355757079
Bolivia,BOL,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.31838837807072
Bolivia,BOL,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.58582706729094
Bolivia,BOL,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.57882129837961
Bolivia,BOL,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.81120414194023
Bolivia,BOL,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.99901854108232
Bolivia,BOL,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,5.13358898631882
Bolivia,BOL,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,4.87482833139779
Bolivia,BOL,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,6.90511113358437
Bolivia,BOL,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,7.33080300030145
Bolivia,BOL,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,5.08868092656529
Bolivia,BOL,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.57840976144804
Bolivia,BOL,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.20143436722118
Bolivia,BOL,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.70191454521148
Bolivia,BOL,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.20071915897547
Bolivia,BOL,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.83148099301924
Bolivia,BOL,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.24033297671521
Bolivia,BOL,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.64557088716868
Bolivia,BOL,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.08266621438735
Bolivia,BOL,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.67539093460871
Bolivia,BOL,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.32063764470926
Bolivia,BOL,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.3937400044077
Bolivia,BOL,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.42097317088114
Bolivia,BOL,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.37366238218404
Bolivia,BOL,1990,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.75361755081365
Bolivia,BOL,1989,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.14090278296784
Bolivia,BOL,1988,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.45643295413321
Bolivia,BOL,1987,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.98031887414419
Bolivia,BOL,1986,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.13382149372689
Bolivia,BOL,1985,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.14769704421791
Bolivia,BOL,1984,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.28481799586335
Bolivia,BOL,1983,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.51904585140964
Bolivia,BOL,1982,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.9497511710971
Bolivia,BOL,1981,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.84128762572181
Bolivia,BOL,1980,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,5.44751163751417
Bolivia,BOL,1979,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,4.44938590228508
Bolivia,BOL,1978,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.97464196310885
Bolivia,BOL,1977,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.70014358966065
Bolivia,BOL,1976,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.87079668141286
Bolivia,BOL,1975,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.99141060687901
Bolivia,BOL,1974,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.52258007760293
Bolivia,BOL,1973,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.0309604428977
Bolivia,BOL,1972,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.571149783034975
Bolivia,BOL,1971,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.665714020190133
Bolivia,BOL,1970,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.414649790617165
Bolivia,BOL,2021,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.46769419569564
Bolivia,BOL,2020,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.7203797976672
Bolivia,BOL,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.09529358747088
Bolivia,BOL,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.37166725772886
Bolivia,BOL,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.01456692473101
Bolivia,BOL,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.97275312620724
Bolivia,BOL,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.11807754841214
Bolivia,BOL,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.5328802221264
Bolivia,BOL,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.9598682861297
Bolivia,BOL,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.3531411069095
Bolivia,BOL,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.001095606139
Bolivia,BOL,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.16161212209317
Bolivia,BOL,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.44851742232197
